cod_distr;nome_distr;ano;sexo;Idade;populacao
80002;Alto de Pinheiros;2020;Mulheres;10 a 14;840
80002;Alto de Pinheiros;2020;Mulheres;15 a 19;860
80002;Alto de Pinheiros;2020;Mulheres;20 a 24;996
80002;Alto de Pinheiros;2020;Mulheres;25 a 29;1172
80002;Alto de Pinheiros;2020;Mulheres;30 a 34;1509
80002;Alto de Pinheiros;2020;Mulheres;35 a 39;1637
80002;Alto de Pinheiros;2020;Mulheres;40 a 44;1823
80002;Alto de Pinheiros;2020;Mulheres;45 a 49;1603
80002;Alto de Pinheiros;2020;Mulheres;50 a 54;1601
80002;Alto de Pinheiros;2020;Mulheres;55 a 59;1829
80002;Alto de Pinheiros;2020;Mulheres;60 a 64;1673
80002;Alto de Pinheiros;2020;Mulheres;65 a 69;1520
80002;Alto de Pinheiros;2020;Mulheres;70 a 74;1325
80002;Alto de Pinheiros;2020;Mulheres;75 e +;2404
80002;Alto de Pinheiros;2025;Homens;00 a 04;687
80002;Alto de Pinheiros;2025;Homens;05 a 09;778
80002;Alto de Pinheiros;2025;Homens;10 a 14;863
80002;Alto de Pinheiros;2025;Homens;15 a 19;831
80002;Alto de Pinheiros;2025;Homens;20 a 24;911
80002;Alto de Pinheiros;2025;Homens;25 a 29;1084
80002;Alto de Pinheiros;2025;Homens;30 a 34;1214
80002;Alto de Pinheiros;2025;Homens;35 a 39;1337
80002;Alto de Pinheiros;2025;Homens;40 a 44;1319
80002;Alto de Pinheiros;2025;Homens;45 a 49;1474
80002;Alto de Pinheiros;2025;Homens;50 a 54;1230
80002;Alto de Pinheiros;2025;Homens;55 a 59;1183
80002;Alto de Pinheiros;2025;Homens;60 a 64;1326
80002;Alto de Pinheiros;2025;Homens;65 a 69;1152
80002;Alto de Pinheiros;2025;Homens;70 a 74;1026
80002;Alto de Pinheiros;2025;Homens;75 e +;1659
80002;Alto de Pinheiros;2025;Mulheres;00 a 04;655
80002;Alto de Pinheiros;2025;Mulheres;05 a 09;743
80002;Alto de Pinheiros;2025;Mulheres;10 a 14;822
80002;Alto de Pinheiros;2025;Mulheres;15 a 19;842
80002;Alto de Pinheiros;2025;Mulheres;20 a 24;891
80002;Alto de Pinheiros;2025;Mulheres;25 a 29;1012
80002;Alto de Pinheiros;2025;Mulheres;30 a 34;1151
80002;Alto de Pinheiros;2025;Mulheres;35 a 39;1473
80002;Alto de Pinheiros;2025;Mulheres;40 a 44;1593
80002;Alto de Pinheiros;2025;Mulheres;45 a 49;1776
80002;Alto de Pinheiros;2025;Mulheres;50 a 54;1558
80002;Alto de Pinheiros;2025;Mulheres;55 a 59;1552
80002;Alto de Pinheiros;2025;Mulheres;60 a 64;1769
80002;Alto de Pinheiros;2025;Mulheres;65 a 69;1600
80002;Alto de Pinheiros;2025;Mulheres;70 a 74;1433
80002;Alto de Pinheiros;2025;Mulheres;75 e +;2751
80002;Alto de Pinheiros;2030;Homens;00 a 04;572
80002;Alto de Pinheiros;2030;Homens;05 a 09;670
80002;Alto de Pinheiros;2030;Homens;10 a 14;763
80002;Alto de Pinheiros;2030;Homens;15 a 19;866
80002;Alto de Pinheiros;2030;Homens;20 a 24;866
80002;Alto de Pinheiros;2030;Homens;25 a 29;930
80002;Alto de Pinheiros;2030;Homens;30 a 34;1070
80002;Alto de Pinheiros;2030;Homens;35 a 39;1184
80002;Alto de Pinheiros;2030;Homens;40 a 44;1304
80002;Alto de Pinheiros;2030;Homens;45 a 49;1281
80002;Alto de Pinheiros;2030;Homens;50 a 54;1434
80002;Alto de Pinheiros;2030;Homens;55 a 59;1187
80002;Alto de Pinheiros;2030;Homens;60 a 64;1127
80002;Alto de Pinheiros;2030;Homens;65 a 69;1244
80002;Alto de Pinheiros;2030;Homens;70 a 74;1055
80002;Alto de Pinheiros;2030;Homens;75 e +;1909
80002;Alto de Pinheiros;2030;Mulheres;00 a 04;546
80002;Alto de Pinheiros;2030;Mulheres;05 a 09;640
80002;Alto de Pinheiros;2030;Mulheres;10 a 14;729
80002;Alto de Pinheiros;2030;Mulheres;15 a 19;825
80002;Alto de Pinheiros;2030;Mulheres;20 a 24;876
80002;Alto de Pinheiros;2030;Mulheres;25 a 29;910
80002;Alto de Pinheiros;2030;Mulheres;30 a 34;998
80002;Alto de Pinheiros;2030;Mulheres;35 a 39;1123
80002;Alto de Pinheiros;2030;Mulheres;40 a 44;1438
80002;Alto de Pinheiros;2030;Mulheres;45 a 49;1554
80002;Alto de Pinheiros;2030;Mulheres;50 a 54;1733
80002;Alto de Pinheiros;2030;Mulheres;55 a 59;1513
80002;Alto de Pinheiros;2030;Mulheres;60 a 64;1501
80002;Alto de Pinheiros;2030;Mulheres;65 a 69;1699
80002;Alto de Pinheiros;2030;Mulheres;70 a 74;1518
80002;Alto de Pinheiros;2030;Mulheres;75 e +;3112
80002;Alto de Pinheiros;2035;Homens;00 a 04;494
80002;Alto de Pinheiros;2035;Homens;05 a 09;560
80002;Alto de Pinheiros;2035;Homens;10 a 14;658
80002;Alto de Pinheiros;2035;Homens;15 a 19;769
80002;Alto de Pinheiros;2035;Homens;20 a 24;904
80002;Alto de Pinheiros;2035;Homens;25 a 29;892
80002;Alto de Pinheiros;2035;Homens;30 a 34;921
80002;Alto de Pinheiros;2035;Homens;35 a 39;1050
80002;Alto de Pinheiros;2035;Homens;40 a 44;1158
80002;Alto de Pinheiros;2035;Homens;45 a 49;1278
80002;Alto de Pinheiros;2035;Homens;50 a 54;1251
80002;Alto de Pinheiros;2035;Homens;55 a 59;1394
80002;Alto de Pinheiros;2035;Homens;60 a 64;1139
80002;Alto de Pinheiros;2035;Homens;65 a 69;1064
80002;Alto de Pinheiros;2035;Homens;70 a 74;1147
80002;Alto de Pinheiros;2035;Homens;75 e +;2108
80002;Alto de Pinheiros;2035;Mulheres;00 a 04;472
80002;Alto de Pinheiros;2035;Mulheres;05 a 09;535
80002;Alto de Pinheiros;2035;Mulheres;10 a 14;629
80002;Alto de Pinheiros;2035;Mulheres;15 a 19;735
80002;Alto de Pinheiros;2035;Mulheres;20 a 24;861
80002;Alto de Pinheiros;2035;Mulheres;25 a 29;901
80002;Alto de Pinheiros;2035;Mulheres;30 a 34;901
80002;Alto de Pinheiros;2035;Mulheres;35 a 39;979
80002;Alto de Pinheiros;2035;Mulheres;40 a 44;1099
80002;Alto de Pinheiros;2035;Mulheres;45 a 49;1408
80002;Alto de Pinheiros;2035;Mulheres;50 a 54;1518
80002;Alto de Pinheiros;2035;Mulheres;55 a 59;1692
80002;Alto de Pinheiros;2035;Mulheres;60 a 64;1471
80002;Alto de Pinheiros;2035;Mulheres;65 a 69;1449
80002;Alto de Pinheiros;2035;Mulheres;70 a 74;1624
80002;Alto de Pinheiros;2035;Mulheres;75 e +;3462
80002;Alto de Pinheiros;2040;Homens;00 a 04;453
80002;Alto de Pinheiros;2040;Homens;05 a 09;484
80002;Alto de Pinheiros;2040;Homens;10 a 14;551
80002;Alto de Pinheiros;2040;Homens;15 a 19;666
80002;Alto de Pinheiros;2040;Homens;20 a 24;810
80002;Alto de Pinheiros;2040;Homens;25 a 29;933
80002;Alto de Pinheiros;2040;Homens;30 a 34;887
80002;Alto de Pinheiros;2040;Homens;35 a 39;904
80002;Alto de Pinheiros;2040;Homens;40 a 44;1031
80002;Alto de Pinheiros;2040;Homens;45 a 49;1136
80002;Alto de Pinheiros;2040;Homens;50 a 54;1250
80002;Alto de Pinheiros;2040;Homens;55 a 59;1216
80002;Alto de Pinheiros;2040;Homens;60 a 64;1344
80002;Alto de Pinheiros;2040;Homens;65 a 69;1079
80002;Alto de Pinheiros;2040;Homens;70 a 74;987
80002;Alto de Pinheiros;2040;Homens;75 e +;2329
80002;Alto de Pinheiros;2040;Mulheres;00 a 04;433
80002;Alto de Pinheiros;2040;Mulheres;05 a 09;463
80002;Alto de Pinheiros;2040;Mulheres;10 a 14;527
80002;Alto de Pinheiros;2040;Mulheres;15 a 19;637
80002;Alto de Pinheiros;2040;Mulheres;20 a 24;772
80002;Alto de Pinheiros;2040;Mulheres;25 a 29;889
80002;Alto de Pinheiros;2040;Mulheres;30 a 34;896
80002;Alto de Pinheiros;2040;Mulheres;35 a 39;887
80002;Alto de Pinheiros;2040;Mulheres;40 a 44;962
80002;Alto de Pinheiros;2040;Mulheres;45 a 49;1078
80002;Alto de Pinheiros;2040;Mulheres;50 a 54;1382
80002;Alto de Pinheiros;2040;Mulheres;55 a 59;1487
80002;Alto de Pinheiros;2040;Mulheres;60 a 64;1652
80002;Alto de Pinheiros;2040;Mulheres;65 a 69;1423
80002;Alto de Pinheiros;2040;Mulheres;70 a 74;1390
80002;Alto de Pinheiros;2040;Mulheres;75 e +;3803
80002;Alto de Pinheiros;2045;Homens;00 a 04;428
80002;Alto de Pinheiros;2045;Homens;05 a 09;444
80002;Alto de Pinheiros;2045;Homens;10 a 14;476
80002;Alto de Pinheiros;2045;Homens;15 a 19;558
80002;Alto de Pinheiros;2045;Homens;20 a 24;701
80002;Alto de Pinheiros;2045;Homens;25 a 29;835
80002;Alto de Pinheiros;2045;Homens;30 a 34;929
80002;Alto de Pinheiros;2045;Homens;35 a 39;870
80002;Alto de Pinheiros;2045;Homens;40 a 44;887
80002;Alto de Pinheiros;2045;Homens;45 a 49;1010
80002;Alto de Pinheiros;2045;Homens;50 a 54;1113
80002;Alto de Pinheiros;2045;Homens;55 a 59;1218
80002;Alto de Pinheiros;2045;Homens;60 a 64;1174
80002;Alto de Pinheiros;2045;Homens;65 a 69;1278
80002;Alto de Pinheiros;2045;Homens;70 a 74;1005
80002;Alto de Pinheiros;2045;Homens;75 e +;2360
80002;Alto de Pinheiros;2045;Mulheres;00 a 04;409
80002;Alto de Pinheiros;2045;Mulheres;05 a 09;425
80002;Alto de Pinheiros;2045;Mulheres;10 a 14;457
80002;Alto de Pinheiros;2045;Mulheres;15 a 19;535
80002;Alto de Pinheiros;2045;Mulheres;20 a 24;672
80002;Alto de Pinheiros;2045;Mulheres;25 a 29;796
80002;Alto de Pinheiros;2045;Mulheres;30 a 34;884
80002;Alto de Pinheiros;2045;Mulheres;35 a 39;880
80002;Alto de Pinheiros;2045;Mulheres;40 a 44;870
80002;Alto de Pinheiros;2045;Mulheres;45 a 49;944
80002;Alto de Pinheiros;2045;Mulheres;50 a 54;1056
80002;Alto de Pinheiros;2045;Mulheres;55 a 59;1355
80002;Alto de Pinheiros;2045;Mulheres;60 a 64;1453
80002;Alto de Pinheiros;2045;Mulheres;65 a 69;1607
80002;Alto de Pinheiros;2045;Mulheres;70 a 74;1371
80002;Alto de Pinheiros;2045;Mulheres;75 e +;3860
80002;Alto de Pinheiros;2050;Homens;00 a 04;395
80002;Alto de Pinheiros;2050;Homens;05 a 09;419
80002;Alto de Pinheiros;2050;Homens;10 a 14;437
80002;Alto de Pinheiros;2050;Homens;15 a 19;482
80002;Alto de Pinheiros;2050;Homens;20 a 24;584
80002;Alto de Pinheiros;2050;Homens;25 a 29;721
80002;Alto de Pinheiros;2050;Homens;30 a 34;829
80002;Alto de Pinheiros;2050;Homens;35 a 39;913
80002;Alto de Pinheiros;2050;Homens;40 a 44;853
80002;Alto de Pinheiros;2050;Homens;45 a 49;868
80002;Alto de Pinheiros;2050;Homens;50 a 54;988
80002;Alto de Pinheiros;2050;Homens;55 a 59;1082
80002;Alto de Pinheiros;2050;Homens;60 a 64;1175
80002;Alto de Pinheiros;2050;Homens;65 a 69;1113
80002;Alto de Pinheiros;2050;Homens;70 a 74;1188
80002;Alto de Pinheiros;2050;Homens;75 e +;2388
80002;Alto de Pinheiros;2050;Mulheres;00 a 04;378
80002;Alto de Pinheiros;2050;Mulheres;05 a 09;400
80002;Alto de Pinheiros;2050;Mulheres;10 a 14;418
80002;Alto de Pinheiros;2050;Mulheres;15 a 19;462
80002;Alto de Pinheiros;2050;Mulheres;20 a 24;560
80002;Alto de Pinheiros;2050;Mulheres;25 a 29;691
80002;Alto de Pinheiros;2050;Mulheres;30 a 34;791
80002;Alto de Pinheiros;2050;Mulheres;35 a 39;869
80002;Alto de Pinheiros;2050;Mulheres;40 a 44;863
80002;Alto de Pinheiros;2050;Mulheres;45 a 49;852
80002;Alto de Pinheiros;2050;Mulheres;50 a 54;926
80002;Alto de Pinheiros;2050;Mulheres;55 a 59;1033
80002;Alto de Pinheiros;2050;Mulheres;60 a 64;1324
80002;Alto de Pinheiros;2050;Mulheres;65 a 69;1410
80002;Alto de Pinheiros;2050;Mulheres;70 a 74;1546
80002;Alto de Pinheiros;2050;Mulheres;75 e +;3866
80003;Anhanguera;2000;Homens;00 a 04;2212
80003;Anhanguera;2000;Homens;05 a 09;2067
80003;Anhanguera;2000;Homens;10 a 14;2002
80003;Anhanguera;2000;Homens;15 a 19;1686
80003;Anhanguera;2000;Homens;20 a 24;1717
80003;Anhanguera;2000;Homens;25 a 29;1758
80003;Anhanguera;2000;Homens;30 a 34;2094
80003;Anhanguera;2000;Homens;35 a 39;1741
80003;Anhanguera;2000;Homens;40 a 44;1319
80003;Anhanguera;2000;Homens;45 a 49;918
80003;Anhanguera;2000;Homens;50 a 54;566
80003;Anhanguera;2000;Homens;55 a 59;354
80003;Anhanguera;2000;Homens;60 a 64;215
80003;Anhanguera;2000;Homens;65 a 69;139
80003;Anhanguera;2000;Homens;70 a 74;86
80003;Anhanguera;2000;Homens;75 e +;93
80003;Anhanguera;2000;Mulheres;00 a 04;2196
80003;Anhanguera;2000;Mulheres;05 a 09;2039
80003;Anhanguera;2000;Mulheres;10 a 14;1896
80003;Anhanguera;2000;Mulheres;15 a 19;1833
80003;Anhanguera;2000;Mulheres;20 a 24;1738
80003;Anhanguera;2000;Mulheres;25 a 29;2002
80003;Anhanguera;2000;Mulheres;30 a 34;2043
80003;Anhanguera;2000;Mulheres;35 a 39;1665
80003;Anhanguera;2000;Mulheres;40 a 44;1230
80003;Anhanguera;2000;Mulheres;45 a 49;840
80003;Anhanguera;2000;Mulheres;50 a 54;543
80003;Anhanguera;2000;Mulheres;55 a 59;380
80003;Anhanguera;2000;Mulheres;60 a 64;242
80003;Anhanguera;2000;Mulheres;65 a 69;147
80003;Anhanguera;2000;Mulheres;70 a 74;128
80003;Anhanguera;2000;Mulheres;75 e +;148
80003;Anhanguera;2005;Homens;00 a 04;2487
80003;Anhanguera;2005;Homens;05 a 09;2514
80003;Anhanguera;2005;Homens;10 a 14;2700
80003;Anhanguera;2005;Homens;15 a 19;2323
80003;Anhanguera;2005;Homens;20 a 24;2405
80003;Anhanguera;2005;Homens;25 a 29;2358
80003;Anhanguera;2005;Homens;30 a 34;2547
80003;Anhanguera;2005;Homens;35 a 39;2329
80003;Anhanguera;2005;Homens;40 a 44;2029
80003;Anhanguera;2005;Homens;45 a 49;1463
80003;Anhanguera;2005;Homens;50 a 54;987
80003;Anhanguera;2005;Homens;55 a 59;640
80003;Anhanguera;2005;Homens;60 a 64;390
80003;Anhanguera;2005;Homens;65 a 69;225
80003;Anhanguera;2005;Homens;70 a 74;134
80003;Anhanguera;2005;Homens;75 e +;142
80003;Anhanguera;2005;Mulheres;00 a 04;2443
80003;Anhanguera;2005;Mulheres;05 a 09;2440
80003;Anhanguera;2005;Mulheres;10 a 14;2575
80003;Anhanguera;2005;Mulheres;15 a 19;2469
80003;Anhanguera;2005;Mulheres;20 a 24;2444
80003;Anhanguera;2005;Mulheres;25 a 29;2616
80003;Anhanguera;2005;Mulheres;30 a 34;2620
80003;Anhanguera;2005;Mulheres;35 a 39;2369
80003;Anhanguera;2005;Mulheres;40 a 44;1924
80003;Anhanguera;2005;Mulheres;45 a 49;1421
80003;Anhanguera;2005;Mulheres;50 a 54;965
80003;Anhanguera;2005;Mulheres;55 a 59;673
80003;Anhanguera;2005;Mulheres;60 a 64;410
80003;Anhanguera;2005;Mulheres;65 a 69;259
80003;Anhanguera;2005;Mulheres;70 a 74;193
80003;Anhanguera;2005;Mulheres;75 e +;242
80003;Anhanguera;2010;Homens;00 a 04;2569
80003;Anhanguera;2010;Homens;05 a 09;2806
80003;Anhanguera;2010;Homens;10 a 14;3339
80003;Anhanguera;2010;Homens;15 a 19;2935
80003;Anhanguera;2010;Homens;20 a 24;3089
80003;Anhanguera;2010;Homens;25 a 29;2899
80003;Anhanguera;2010;Homens;30 a 34;2839
80003;Anhanguera;2010;Homens;35 a 39;2856
80003;Anhanguera;2010;Homens;40 a 44;2865
80003;Anhanguera;2010;Homens;45 a 49;2138
80003;Anhanguera;2010;Homens;50 a 54;1584
80003;Anhanguera;2010;Homens;55 a 59;1067
80003;Anhanguera;2010;Homens;60 a 64;651
80003;Anhanguera;2010;Homens;65 a 69;332
80003;Anhanguera;2010;Homens;70 a 74;190
80003;Anhanguera;2010;Homens;75 e +;200
80003;Anhanguera;2010;Mulheres;00 a 04;2493
80003;Anhanguera;2010;Mulheres;05 a 09;2675
80003;Anhanguera;2010;Mulheres;10 a 14;3208
80003;Anhanguera;2010;Mulheres;15 a 19;3047
80003;Anhanguera;2010;Mulheres;20 a 24;3151
80003;Anhanguera;2010;Mulheres;25 a 29;3133
80003;Anhanguera;2010;Mulheres;30 a 34;3081
80003;Anhanguera;2010;Mulheres;35 a 39;3095
80003;Anhanguera;2010;Mulheres;40 a 44;2758
80003;Anhanguera;2010;Mulheres;45 a 49;2206
80003;Anhanguera;2010;Mulheres;50 a 54;1570
80003;Anhanguera;2010;Mulheres;55 a 59;1097
80003;Anhanguera;2010;Mulheres;60 a 64;636
80003;Anhanguera;2010;Mulheres;65 a 69;421
80003;Anhanguera;2010;Mulheres;70 a 74;268
80003;Anhanguera;2010;Mulheres;75 e +;363
80003;Anhanguera;2015;Homens;00 a 04;2881
80003;Anhanguera;2015;Homens;05 a 09;2708
80003;Anhanguera;2015;Homens;10 a 14;3027
80003;Anhanguera;2015;Homens;15 a 19;3747
80003;Anhanguera;2015;Homens;20 a 24;3534
80003;Anhanguera;2015;Homens;25 a 29;3581
80003;Anhanguera;2015;Homens;30 a 34;3188
80003;Anhanguera;2015;Homens;35 a 39;3020
80003;Anhanguera;2015;Homens;40 a 44;2985
80003;Anhanguera;2015;Homens;45 a 49;2952
80003;Anhanguera;2015;Homens;50 a 54;2184
80003;Anhanguera;2015;Homens;55 a 59;1586
80003;Anhanguera;2015;Homens;60 a 64;1039
80003;Anhanguera;2015;Homens;65 a 69;610
80003;Anhanguera;2015;Homens;70 a 74;296
80003;Anhanguera;2015;Homens;75 e +;261
80003;Anhanguera;2015;Mulheres;00 a 04;2753
80003;Anhanguera;2015;Mulheres;05 a 09;2633
80003;Anhanguera;2015;Mulheres;10 a 14;2898
80003;Anhanguera;2015;Mulheres;15 a 19;3629
80003;Anhanguera;2015;Mulheres;20 a 24;3680
80003;Anhanguera;2015;Mulheres;25 a 29;3688
80003;Anhanguera;2015;Mulheres;30 a 34;3471
80003;Anhanguera;2015;Mulheres;35 a 39;3310
80003;Anhanguera;2015;Mulheres;40 a 44;3267
80003;Anhanguera;2015;Mulheres;45 a 49;2889
80003;Anhanguera;2015;Mulheres;50 a 54;2294
80003;Anhanguera;2015;Mulheres;55 a 59;1613
80003;Anhanguera;2015;Mulheres;60 a 64;1110
80003;Anhanguera;2015;Mulheres;65 a 69;634
80003;Anhanguera;2015;Mulheres;70 a 74;406
80003;Anhanguera;2015;Mulheres;75 e +;466
80003;Anhanguera;2020;Homens;00 a 04;3065
80003;Anhanguera;2020;Homens;05 a 09;2929
80003;Anhanguera;2020;Homens;10 a 14;2804
80003;Anhanguera;2020;Homens;15 a 19;3291
80003;Anhanguera;2020;Homens;20 a 24;4207
80003;Anhanguera;2020;Homens;25 a 29;3883
80003;Anhanguera;2020;Homens;30 a 34;3734
80003;Anhanguera;2020;Homens;35 a 39;3267
80003;Anhanguera;2020;Homens;40 a 44;3059
80003;Anhanguera;2020;Homens;45 a 49;2997
80003;Anhanguera;2020;Homens;50 a 54;2925
80003;Anhanguera;2020;Homens;55 a 59;2127
80003;Anhanguera;2020;Homens;60 a 64;1507
80003;Anhanguera;2020;Homens;65 a 69;955
80003;Anhanguera;2020;Homens;70 a 74;535
80003;Anhanguera;2020;Homens;75 e +;370
80003;Anhanguera;2020;Mulheres;00 a 04;2927
80003;Anhanguera;2020;Mulheres;05 a 09;2803
80003;Anhanguera;2020;Mulheres;10 a 14;2734
80003;Anhanguera;2020;Mulheres;15 a 19;3165
80003;Anhanguera;2020;Mulheres;20 a 24;4109
80003;Anhanguera;2020;Mulheres;25 a 29;4065
80003;Anhanguera;2020;Mulheres;30 a 34;3883
80003;Anhanguera;2020;Mulheres;35 a 39;3585
80003;Anhanguera;2020;Mulheres;40 a 44;3382
80003;Anhanguera;2020;Mulheres;45 a 49;3314
80003;Anhanguera;2020;Mulheres;50 a 54;2911
80003;Anhanguera;2020;Mulheres;55 a 59;2285
80003;Anhanguera;2020;Mulheres;60 a 64;1592
80003;Anhanguera;2020;Mulheres;65 a 69;1075
80003;Anhanguera;2020;Mulheres;70 a 74;597
80003;Anhanguera;2020;Mulheres;75 e +;637
80003;Anhanguera;2025;Homens;00 a 04;3100
80003;Anhanguera;2025;Homens;05 a 09;3088
80003;Anhanguera;2025;Homens;10 a 14;2983
80003;Anhanguera;2025;Homens;15 a 19;2968
80003;Anhanguera;2025;Homens;20 a 24;3615
80003;Anhanguera;2025;Homens;25 a 29;4444
80003;Anhanguera;2025;Homens;30 a 34;3952
80003;Anhanguera;2025;Homens;35 a 39;3759
80003;Anhanguera;2025;Homens;40 a 44;3272
80003;Anhanguera;2025;Homens;45 a 49;3046
80003;Anhanguera;2025;Homens;50 a 54;2953
80003;Anhanguera;2025;Homens;55 a 59;2837
80003;Anhanguera;2025;Homens;60 a 64;2016
80003;Anhanguera;2025;Homens;65 a 69;1383
80003;Anhanguera;2025;Homens;70 a 74;837
80003;Anhanguera;2025;Homens;75 e +;617
80003;Anhanguera;2025;Mulheres;00 a 04;2959
80003;Anhanguera;2025;Mulheres;05 a 09;2951
80003;Anhanguera;2025;Mulheres;10 a 14;2861
80003;Anhanguera;2025;Mulheres;15 a 19;2902
80003;Anhanguera;2025;Mulheres;20 a 24;3496
80003;Anhanguera;2025;Mulheres;25 a 29;4367
80003;Anhanguera;2025;Mulheres;30 a 34;4155
80003;Anhanguera;2025;Mulheres;35 a 39;3930
80003;Anhanguera;2025;Mulheres;40 a 44;3616
80003;Anhanguera;2025;Mulheres;45 a 49;3400
80003;Anhanguera;2025;Mulheres;50 a 54;3312
80003;Anhanguera;2025;Mulheres;55 a 59;2886
80003;Anhanguera;2025;Mulheres;60 a 64;2242
80003;Anhanguera;2025;Mulheres;65 a 69;1537
80003;Anhanguera;2025;Mulheres;70 a 74;1013
80003;Anhanguera;2025;Mulheres;75 e +;913
80003;Anhanguera;2030;Homens;00 a 04;3003
80003;Anhanguera;2030;Homens;05 a 09;3110
80003;Anhanguera;2030;Homens;10 a 14;3122
80003;Anhanguera;2030;Homens;15 a 19;3095
80003;Anhanguera;2030;Homens;20 a 24;3177
80003;Anhanguera;2030;Homens;25 a 29;3734
80003;Anhanguera;2030;Homens;30 a 34;4452
80003;Anhanguera;2030;Homens;35 a 39;3951
80003;Anhanguera;2030;Homens;40 a 44;3746
80003;Anhanguera;2030;Homens;45 a 49;3247
80003;Anhanguera;2030;Homens;50 a 54;2995
80003;Anhanguera;2030;Homens;55 a 59;2866
80003;Anhanguera;2030;Homens;60 a 64;2695
80003;Anhanguera;2030;Homens;65 a 69;1858
80003;Anhanguera;2030;Homens;70 a 74;1220
80003;Anhanguera;2030;Homens;75 e +;1001
80003;Anhanguera;2030;Mulheres;00 a 04;2865
80003;Anhanguera;2030;Mulheres;05 a 09;2972
80003;Anhanguera;2030;Mulheres;10 a 14;2985
80003;Anhanguera;2030;Mulheres;15 a 19;2974
80003;Anhanguera;2030;Mulheres;20 a 24;3115
80003;Anhanguera;2030;Mulheres;25 a 29;3621
80003;Anhanguera;2030;Mulheres;30 a 34;4386
80003;Anhanguera;2030;Mulheres;35 a 39;4172
80003;Anhanguera;2030;Mulheres;40 a 44;3941
80003;Anhanguera;2030;Mulheres;45 a 49;3616
80003;Anhanguera;2030;Mulheres;50 a 54;3388
80003;Anhanguera;2030;Mulheres;55 a 59;3280
80003;Anhanguera;2030;Mulheres;60 a 64;2834
80003;Anhanguera;2030;Mulheres;65 a 69;2172
80003;Anhanguera;2030;Mulheres;70 a 74;1458
80003;Anhanguera;2030;Mulheres;75 e +;1455
80003;Anhanguera;2035;Homens;00 a 04;2864
80003;Anhanguera;2035;Homens;05 a 09;3010
80003;Anhanguera;2035;Homens;10 a 14;3136
80003;Anhanguera;2035;Homens;15 a 19;3230
80003;Anhanguera;2035;Homens;20 a 24;3271
80003;Anhanguera;2035;Homens;25 a 29;3268
80003;Anhanguera;2035;Homens;30 a 34;3729
80003;Anhanguera;2035;Homens;35 a 39;4443
80003;Anhanguera;2035;Homens;40 a 44;3938
80003;Anhanguera;2035;Homens;45 a 49;3719
80003;Anhanguera;2035;Homens;50 a 54;3199
80003;Anhanguera;2035;Homens;55 a 59;2912
80003;Anhanguera;2035;Homens;60 a 64;2731
80003;Anhanguera;2035;Homens;65 a 69;2498
80003;Anhanguera;2035;Homens;70 a 74;1653
80003;Anhanguera;2035;Homens;75 e +;1537
80003;Anhanguera;2035;Mulheres;00 a 04;2733
80003;Anhanguera;2035;Mulheres;05 a 09;2874
80003;Anhanguera;2035;Mulheres;10 a 14;2998
80003;Anhanguera;2035;Mulheres;15 a 19;3094
80003;Anhanguera;2035;Mulheres;20 a 24;3148
80003;Anhanguera;2035;Mulheres;25 a 29;3206
80003;Anhanguera;2035;Mulheres;30 a 34;3625
80003;Anhanguera;2035;Mulheres;35 a 39;4395
80003;Anhanguera;2035;Mulheres;40 a 44;4177
80003;Anhanguera;2035;Mulheres;45 a 49;3937
80003;Anhanguera;2035;Mulheres;50 a 54;3604
80003;Anhanguera;2035;Mulheres;55 a 59;3356
80003;Anhanguera;2035;Mulheres;60 a 64;3224
80003;Anhanguera;2035;Mulheres;65 a 69;2755
80003;Anhanguera;2035;Mulheres;70 a 74;2071
80003;Anhanguera;2035;Mulheres;75 e +;2202
80003;Anhanguera;2040;Homens;00 a 04;2721
80003;Anhanguera;2040;Homens;05 a 09;2862
80003;Anhanguera;2040;Homens;10 a 14;3023
80003;Anhanguera;2040;Homens;15 a 19;3225
80003;Anhanguera;2040;Homens;20 a 24;3379
80003;Anhanguera;2040;Homens;25 a 29;3322
80003;Anhanguera;2040;Homens;30 a 34;3238
80003;Anhanguera;2040;Homens;35 a 39;3705
80003;Anhanguera;2040;Homens;40 a 44;4420
80003;Anhanguera;2040;Homens;45 a 49;3904
80003;Anhanguera;2040;Homens;50 a 54;3660
80003;Anhanguera;2040;Homens;55 a 59;3112
